Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
15.277410,-1.249100,-0.786908,-5.641026,-0.000000,0.462192,-3.325324,-0.300000
15.294412,-1.290355,-0.817121,-5.738706,22.685494,0.473234,-3.429060,-0.310000
15.311454,-1.330894,-0.851606,-6.031746,22.844877,0.479288,-3.452112,-0.340000
15.328323,-1.370179,-0.886702,-6.324786,23.060904,0.483477,-3.429060,-0.380000
15.343362,-1.404460,-0.918441,-6.520147,22.052967,0.486019,-3.440586,-0.400000
15.360531,-1.442706,-0.955673,-6.715507,23.016855,0.487033,-3.371429,-0.410000
15.377402,-1.479325,-0.992294,-6.862027,-0.000000,0.487031,-3.382955,-0.410000
15.394266,-1.514943,-1.028000,-6.910867,-0.000000,0.486943,-3.394481,-0.410000
15.411229,-1.549734,-1.063706,-6.959707,-0.000000,0.486028,-3.348376,-0.410000
15.428092,-1.583256,-1.101854,-7.155067,23.925486,0.481402,-3.233114,-0.410000
15.445017,-1.615800,-1.141833,-7.350427,23.459690,0.473967,-3.140904,-0.410000
15.461905,-1.647142,-1.180896,-7.448107,-0.000000,0.466246,-3.106325,-0.410000
15.478865,-1.677447,-1.219043,-7.496947,-0.000000,0.458404,-3.025641,-0.400000
15.495765,-1.706449,-1.255970,-7.448107,-0.000000,0.450479,-2.921905,-0.390000
15.512659,-1.734216,-1.292592,-7.350427,-23.761746,0.441624,-2.818168,-0.380000
15.529660,-1.760896,-1.329824,-7.350427,-0.000000,0.431072,-2.783590,-0.370000
15.546582,-1.786166,-1.365530,-7.252747,-23.105122,0.420636,-2.702906,-0.370000
15.561348,-1.807149,-1.395743,-7.155067,-23.001349,0.411406,-2.645275,-0.370000
15.578224,-1.829890,-1.428702,-6.959707,-22.860173,0.401188,-2.564591,-0.370000
15.595188,-1.851392,-1.460746,-6.764347,-22.957527,0.390645,-2.518486,-0.370000
15.612135,-1.871493,-1.490959,-6.568987,-0.000000,0.380534,-2.460855,-0.360000
15.629225,-1.890346,-1.519646,-6.275946,-22.213187,0.370700,-2.403223,-0.360000
15.646194,-1.907639,-1.545892,-5.982906,-22.645369,0.361748,-2.426276,-0.350000
15.661080,-1.921624,-1.566949,-5.641026,-23.608391,0.354675,-2.403223,-0.350000
15.678089,-1.936233,-1.588922,-5.250305,-23.047931,0.347311,-2.391697,-0.350000
15.695109,-1.949374,-1.609064,-4.908425,-23.454318,0.340310,-2.380171,-0.340000
15.710153,-1.959747,-1.626154,-4.615385,-0.000000,0.333593,-2.414750,-0.330000
15.727121,-1.970039,-1.643549,-4.273504,-23.001349,0.326489,-2.357118,-0.330000
15.744184,-1.978871,-1.659113,-3.931624,-0.000000,0.319758,-2.391697,-0.330000
15.759022,-1.985309,-1.669795,-3.540904,-22.735850,0.315514,-2.437802,-0.320000
15.775984,-1.991244,-1.680781,-3.150183,-22.437022,0.310463,-2.426276,-0.320000
15.792809,-1.995626,-1.690547,-2.808303,-23.478511,0.305079,-2.472381,-0.320000
15.809994,-1.998549,-1.698787,-2.466422,-23.076491,0.299762,-2.506960,-0.320000
15.826966,-1.999892,-1.704280,-2.075702,-0.000000,0.295612,-2.530012,-0.330000
15.841670,-1.999815,-1.707332,-1.733822,-23.387374,0.292483,-2.553065,-0.330000
15.858448,-1.998320,-1.710079,-1.391941,-23.975891,0.288241,-2.564591,-0.330000
15.875337,-1.995301,-1.711604,-1.098901,-23.502755,0.283697,-2.610696,-0.340000
15.892150,-1.990791,-1.711604,-0.757021,-23.270477,0.279186,-2.587643,-0.340000
15.909045,-1.984750,-1.711604,-0.561661,-23.157361,0.273146,-2.576117,-0.350000
15.925958,-1.977196,-1.711604,-0.415140,-0.000000,0.265592,-2.541538,-0.370000
15.940971,-1.969232,-1.711604,-0.317460,-0.000000,0.257628,-2.495433,-0.390000
15.958113,-1.958700,-1.711299,-0.219780,-0.000000,0.247401,-2.414750,-0.400000
15.975262,-1.946641,-1.711299,-0.170940,-0.000000,0.235341,-2.311013,-0.420000
15.992174,-1.933267,-1.711299,-0.122100,-0.000000,0.221968,-2.184225,-0.430000
16.009051,-1.918469,-1.711299,-0.073260,-0.000000,0.207170,-2.057436,-0.440000
16.026029,-1.902135,-1.711299,-0.073260,-0.000000,0.190836,-1.896068,-0.450000
16.040800,-1.886755,-1.710994,-0.024420,-0.000000,0.175761,-1.746227,-0.450000
16.057601,-1.867956,-1.710994,-0.024420,-0.000000,0.156962,-1.596386,-0.450000
16.074408,-1.847777,-1.710384,-0.024420,-0.000000,0.137393,-1.388913,-0.450000
16.093398,-1.823350,-1.709773,0.024420,-0.000000,0.113577,-1.192967,-0.440000
16.108480,-1.802741,-1.708553,0.073260,-0.000000,0.094189,-1.043126,-0.440000
16.125444,-1.778304,-1.705806,0.219780,-22.605386,0.072498,-0.858706,-0.430000
16.142818,-1.751920,-1.701228,0.415140,-22.510990,0.050692,-0.662759,-0.410000
16.157844,-1.728019,-1.696040,0.610501,-22.675450,0.031979,-0.535971,-0.400000
16.175012,-1.699507,-1.688411,0.854701,-22.875490,0.011096,-0.374603,-0.380000
16.190397,-1.672888,-1.678645,1.147741,-0.000000,-0.005757,-0.270867,-0.360000
16.207377,-1.642363,-1.665827,1.587302,-21.864661,-0.023464,-0.201709,-0.340000
16.224331,-1.610719,-1.649348,2.026862,-23.060904,-0.038628,-0.121026,-0.320000
16.241315,-1.577882,-1.629816,2.564103,-22.439480,-0.051935,-0.121026,-0.300000
16.256393,-1.547801,-1.609979,3.052503,-43.599024,-0.062178,-0.121026,-0.280000
16.273607,-1.512428,-1.584649,3.589744,-46.785432,-0.072222,-0.063394,-0.270000
16.290618,-1.476424,-1.556878,4.078144,-23.207207,-0.080454,-0.051868,-0.250000
16.307645,-1.439383,-1.526665,4.615385,-23.424816,-0.087282,-0.109499,-0.250000
16.322556,-1.406146,-1.497368,5.103785,-22.878045,-0.091221,-0.155604,-0.250000
16.339543,-1.367413,-1.461357,5.689866,-46.514535,-0.093944,-0.270867,-0.260000
16.356709,-1.327369,-1.421378,6.275946,-22.998766,-0.094009,-0.420708,-0.260000
16.373834,-1.286557,-1.379568,6.813187,-22.380642,-0.093011,-0.455287,-0.260000
16.388823,-1.250162,-1.342641,7.155067,-22.895944,-0.092479,-0.524444,-0.260000
16.405927,-1.207901,-1.300832,7.448107,-22.370865,-0.092930,-0.628181,-0.270000
16.423028,-1.164911,-1.258717,7.643468,-0.000000,-0.093806,-0.651233,-0.280000
16.438032,-1.126624,-1.219654,7.936508,-22.585448,-0.093030,-0.766496,-0.300000
16.455161,-1.082302,-1.172961,8.229548,-0.000000,-0.090659,-0.778022,-0.310000
16.472225,-1.037545,-1.125048,8.571429,-23.047931,-0.087502,-0.927863,-0.310000
16.489326,-0.992134,-1.077440,8.766789,-0.000000,-0.085306,-0.904811,-0.310000
16.504458,-0.951522,-1.034714,8.913309,-0.000000,-0.083192,-1.031600,-0.320000
16.521355,-0.905741,-0.988327,9.010989,-22.232474,-0.082586,-0.962442,-0.330000
16.538367,-0.859234,-0.941939,9.010989,-0.000000,-0.082705,-1.043126,-0.340000
16.553675,-0.817066,-0.899214,9.059829,-0.000000,-0.082148,-1.008547,-0.360000
16.570851,-0.769441,-0.850690,9.206349,-22.560574,-0.081249,-1.089231,-0.360000
16.587972,-0.721688,-0.801862,9.255189,-0.000000,-0.080174,-1.112283,-0.360000
16.603132,-0.679211,-0.759747,9.255189,-0.000000,-0.080535,-1.066178,-0.360000
16.620216,-0.631168,-0.712444,9.255189,-0.000000,-0.081276,-1.066178,-0.350000
16.637559,-0.582260,-0.666056,9.108669,22.627860,-0.083796,-1.043126,-0.350000
16.652868,-0.539010,-0.626688,9.010989,-0.000000,-0.087678,-0.973968,-0.350000
16.670251,-0.489866,-0.582437,8.815629,22.466551,-0.092570,-0.904811,-0.350000
16.687633,-0.440735,-0.539101,8.669109,-0.000000,-0.098367,-0.789548,-0.330000
16.704813,-0.392238,-0.496986,8.522589,-0.000000,-0.104748,-0.766496,-0.310000
16.720382,-0.348383,-0.459449,8.376068,-0.000000,-0.111066,-0.616654,-0.300000
16.737953,-0.299049,-0.418250,8.229548,-0.000000,-0.119201,-0.489866,-0.280000
16.755849,-0.249029,-0.377050,8.034188,22.100552,-0.128022,-0.443761,-0.260000
16.771399,-0.205795,-0.342260,7.887668,-0.000000,-0.136464,-0.328498,-0.250000
16.789260,-0.156451,-0.302281,7.741148,21.414386,-0.145830,-0.132552,-0.230000
16.804755,-0.113957,-0.268101,7.643468,-0.000000,-0.154144,-0.074921,-0.220000
16.822321,-0.066186,-0.228428,7.594628,-0.000000,-0.162241,-0.074921,-0.200000
16.837675,-0.024816,-0.193332,7.594628,-0.000000,-0.168516,0.017289,-0.190000
16.855804,0.023517,-0.151522,7.643468,-0.000000,-0.175039,0.190183,-0.170000
16.870786,0.062998,-0.116426,7.643468,-0.000000,-0.179425,0.224762,-0.150000
16.887837,0.107386,-0.077363,7.643468,-0.000000,-0.184750,0.178657,-0.130000
16.904694,0.150653,-0.039521,7.594628,-0.000000,-0.190174,0.316972,-0.120000
16.919497,0.188107,-0.007172,7.496947,-0.000000,-0.195279,0.386129,-0.100000
16.936929,0.231523,0.030671,7.448107,-0.000000,-0.200853,0.466813,-0.080000
16.951911,0.268208,0.063020,7.350427,-0.000000,-0.205189,0.512918,-0.060000
16.969036,0.309389,0.100252,7.301587,-0.000000,-0.209138,0.524444,-0.040000
16.985962,0.349262,0.136568,7.252747,-0.000000,-0.212694,0.593602,0.000000
17.002923,0.388352,0.172580,7.203907,-0.000000,-0.215772,0.662759,0.000000
17.019771,0.426280,0.207980,7.155067,-0.000000,-0.218299,0.708864,0.000000
