Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.591538,-0.464127,-0.373083,-4.224664,-0.000000,0.091044,-2.345592,-3.200000
4.593902,-0.466424,-0.376135,-4.224664,-0.000000,0.090289,-2.391697,-3.200000
4.597192,-0.469871,-0.380102,-4.175824,-44.678301,0.089769,-2.334066,-3.100000
4.599410,-0.472170,-0.382849,-4.224664,-0.000000,0.089322,-2.241856,-3.100000
4.602729,-0.475622,-0.387121,-4.224664,-0.000000,0.088500,-2.253382,-3.100000
4.606004,-0.479075,-0.391089,-4.224664,-0.000000,0.087987,-2.311013,-3.000000
4.608194,-0.481379,-0.393835,-4.224664,44.407113,0.087544,-2.218803,-3.000000
4.611498,-0.484837,-0.397498,-4.175824,-0.000000,0.087339,-2.218803,-3.000000
4.613713,-0.487144,-0.400244,-4.175824,-0.000000,0.086899,-2.253382,-3.000000
4.617008,-0.490605,-0.404211,-4.175824,-0.000000,0.086394,-2.207277,-2.900000
4.619184,-0.492915,-0.406653,-4.126984,-47.081134,0.086262,-2.207277,-2.900000
4.622458,-0.496381,-0.410315,-4.126984,-0.000000,0.086066,-2.218803,-2.900000
4.625738,-0.499849,-0.414282,-4.126984,-0.000000,0.085567,-2.149646,-2.800000
4.627939,-0.502163,-0.416419,-4.078144,-0.000000,0.085744,-2.195751,-2.800000
4.631205,-0.505636,-0.420081,-4.078144,-0.000000,0.085555,-2.207277,-2.800000
4.633378,-0.507952,-0.422522,-4.078144,46.241538,0.085430,-2.161172,-2.700000
4.636678,-0.511429,-0.426490,-4.029304,-0.000000,0.084939,-2.230330,-2.700000
4.638860,-0.513748,-0.428626,-4.029304,-0.000000,0.085122,-2.161172,-2.700000
4.642127,-0.517229,-0.431983,-3.980464,-0.000000,0.085246,-2.172698,-2.600000
4.644423,-0.519551,-0.435035,-3.980464,-0.000000,0.084516,-2.184225,-2.600000
4.647756,-0.523036,-0.438697,-3.980464,-0.000000,0.084339,-2.138120,-2.600000
4.649995,-0.525360,-0.441138,-3.980464,-0.000000,0.084222,-2.195751,-2.500000
4.653261,-0.528849,-0.444495,-3.931624,-0.000000,0.084354,-2.184225,-2.500000
4.655441,-0.531177,-0.446937,-3.931624,-0.000000,0.084240,-2.207277,-2.500000
4.658726,-0.534670,-0.450599,-3.931624,-0.000000,0.084071,-2.230330,-2.500000
4.660948,-0.537000,-0.452735,-3.882784,-0.000000,0.084265,-2.184225,-2.500000
4.664260,-0.540498,-0.456397,-3.882784,-0.000000,0.084100,-2.276435,-2.500000
4.667613,-0.543997,-0.459449,-3.833944,-0.000000,0.084548,-2.241856,-2.500000
